Age_of_Farmer,Annual_Income,Land_Size_Acres,Land_Location,Soil_Quality,Irrigation_Facility,Credit_Score,Existing_Loans,Requested_Loan_Amount,Loan_Purpose,Loan_Type,Land_Ownership,Loan_History,Approved_Loan_Amount
54,308190.0,1.86,Near_Village,6,rainfed,460,2,111600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
48,729198.0,5.15,Near_Village,5,canal,650,3,309000.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
25,312503.0,1.39,Far,7,canal,640,0,55600.0,Irrigation_Setup,Long_Term,Owned,First_Time,47538.0
51,139875.0,0.53,Far,8,canal,390,3,21200.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
47,626235.0,4.26,Near_Village,9,canal,760,1,255600.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
28,357584.0,1.76,Near_City,6,drip,410,3,140800.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
46,622527.0,4.39,Far,10,drip,580,2,175600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
47,900385.0,6.81,Far,6,canal,570,3,272400.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
26,836952.0,6.31,Near_City,8,drip,810,0,504800.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
64,391899.0,2.44,Near_City,6,drip,450,2,195200.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
39,667552.0,4.49,Near_City,10,canal,820,1,359200.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,339444.0
58,194504.0,0.82,Near_Village,5,drip,300,3,49200.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
25,855943.0,5.91,Near_Village,6,rainfed,640,2,354600.0,Crop_Cultivation,Long_Term,Owned,First_Time,303183.0
51,496447.0,3.21,Near_City,9,drip,510,3,256800.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
42,718964.0,5.36,Near_Village,10,drip,850,0,321600.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,303912.0
61,678437.0,5.14,Near_Village,5,canal,740,1,308400.0,Crop_Cultivation,Long_Term,Owned,First_Time,263682.0
65,627981.0,4.17,Near_City,8,borewell,630,2,333600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
54,572948.0,4.07,Far,8,rainfed,630,1,162800.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
41,348280.0,2.11,Near_Village,8,canal,380,3,126600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
36,577518.0,3.57,Near_City,8,borewell,510,3,285600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
55,238709.0,0.95,Near_City,10,borewell,570,1,76000.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
37,618407.0,4.19,Near_Village,7,canal,810,0,251400.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
53,122327.0,0.57,Far,9,borewell,560,0,22800.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
52,417146.0,2.5,Near_Village,5,drip,710,1,150000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
37,872949.0,6.54,Near_City,7,canal,710,1,523200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
41,754929.0,5.15,Near_Village,6,borewell,760,0,309000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
49,868616.0,6.53,Near_Village,6,borewell,590,3,391800.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
27,666046.0,4.63,Far,9,canal,710,1,185200.0,Crop_Cultivation,Short_Term,Owned,First_Time,158346.0
48,587462.0,3.77,Far,7,rainfed,740,0,150800.0,Crop_Cultivation,Long_Term,Owned,First_Time,128934.0
33,702952.0,5.05,Far,10,drip,770,1,202000.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,172710.0
50,516272.0,3.14,Near_City,6,borewell,740,0,251200.0,Equipment_Purchase,Long_Term,Owned,First_Time,214776.0
35,171100.0,0.69,Near_City,10,canal,620,0,55200.0,Borewell_Installation,Long_Term,Owned,First_Time,47196.0
30,776851.0,5.48,Far,6,borewell,650,3,219200.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
32,880860.0,6.36,Near_City,9,rainfed,610,2,508800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
47,578578.0,3.83,Near_Village,9,drip,630,1,229800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
31,464436.0,3.31,Near_City,9,rainfed,710,1,264800.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
62,473311.0,3.16,Near_City,9,canal,500,2,252800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
46,740021.0,4.94,Near_City,5,borewell,560,3,395200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
57,614612.0,3.9,Near_City,10,canal,690,2,312000.0,Borewell_Installation,Long_Term,Owned,Repeat,289224.0
26,573107.0,4.33,Near_City,10,canal,540,3,346400.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
53,1016624.0,7.5,Near_Village,9,canal,690,2,450000.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
57,238192.0,1.08,Near_City,9,rainfed,560,1,86400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
53,703619.0,5.21,Near_Village,7,canal,770,1,312600.0,Equipment_Purchase,Long_Term,Owned,First_Time,267273.0
34,884942.0,6.89,Far,9,rainfed,650,3,275600.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
43,991523.0,7.06,Near_Village,9,canal,690,2,423600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
31,550112.0,3.77,Near_City,6,canal,570,3,301600.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
62,325443.0,2.16,Near_City,6,drip,430,3,172800.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
34,966696.0,7.33,Near_City,8,rainfed,570,3,586400.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
48,1000282.0,7.61,Far,10,rainfed,850,0,304400.0,Irrigation_Setup,Short_Term,Owned,Repeat,287658.0
46,665969.0,4.67,Near_Village,7,canal,640,2,280200.0,Equipment_Purchase,Long_Term,Owned,First_Time,239571.0
38,391093.0,2.03,Far,8,drip,770,0,81200.0,Borewell_Installation,Long_Term,Owned,Repeat,76734.0
26,651593.0,4.27,Far,5,canal,780,0,170800.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
55,693548.0,4.69,Near_City,5,drip,680,1,375200.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
40,942333.0,7.03,Far,10,drip,750,2,281200.0,Crop_Cultivation,Short_Term,Owned,Repeat,260672.4
60,324960.0,1.98,Near_City,5,borewell,670,1,158400.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,142560.0
64,824196.0,5.81,Far,10,rainfed,820,1,232400.0,Borewell_Installation,Long_Term,Owned,Repeat,219618.0
25,767755.0,5.49,Near_City,9,drip,760,1,439200.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
58,239187.0,1.25,Near_Village,8,drip,540,1,75000.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
30,317033.0,1.89,Near_City,10,drip,600,2,151200.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
26,399578.0,2.43,Far,9,rainfed,550,1,97200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
63,857576.0,6.39,Near_Village,9,borewell,480,3,383400.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
49,596039.0,4.45,Far,5,canal,430,3,178000.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
45,489730.0,2.98,Near_Village,8,canal,690,1,178800.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,152874.0
62,879476.0,6.19,Far,9,drip,540,3,247600.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
59,298745.0,1.87,Near_City,9,rainfed,530,1,149600.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
28,381460.0,2.2,Near_City,6,drip,510,2,176000.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
44,822561.0,5.8,Far,7,drip,790,1,232000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
49,735092.0,5.65,Near_Village,10,drip,510,3,339000.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
47,441758.0,3.03,Far,6,drip,510,3,121200.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
51,959681.0,7.37,Near_City,8,borewell,590,3,589600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
41,889757.0,6.5,Near_City,5,borewell,790,1,520000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
31,933407.0,6.99,Near_City,5,rainfed,760,0,559200.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
51,471530.0,3.31,Near_City,6,rainfed,530,2,264800.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
36,765289.0,5.82,Far,8,drip,850,1,232800.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,219996.0
60,213034.0,1.22,Near_Village,5,borewell,300,3,73200.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
63,226945.0,1.11,Near_Village,7,drip,380,2,66600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
33,577488.0,4.05,Far,6,canal,430,3,162000.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
57,854462.0,6.66,Near_City,7,borewell,540,3,532800.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
52,205967.0,1.08,Far,6,rainfed,390,3,43200.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
54,246562.0,1.33,Near_Village,6,rainfed,550,2,79800.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
40,856377.0,6.5,Near_City,8,drip,670,2,520000.0,Irrigation_Setup,Short_Term,Owned,First_Time,444600.0
51,1025551.0,7.76,Near_Village,9,borewell,790,1,465600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
34,503976.0,3.66,Near_City,5,rainfed,510,3,292800.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
25,177802.0,0.56,Near_Village,10,drip,420,3,33600.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
29,852638.0,6.29,Near_City,5,borewell,540,3,503200.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
37,682067.0,4.81,Near_City,10,rainfed,580,2,384800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
46,571574.0,4.05,Near_City,8,canal,690,1,324000.0,Crop_Cultivation,Short_Term,Owned,First_Time,277020.0
41,520722.0,3.59,Far,7,canal,740,0,143600.0,Borewell_Installation,Short_Term,Owned,First_Time,122778.0
29,437681.0,2.92,Near_Village,9,borewell,560,2,175200.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
48,853337.0,5.93,Near_City,8,rainfed,790,1,474400.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
44,343092.0,1.95,Far,5,borewell,460,2,78000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
53,154590.0,0.75,Far,6,borewell,310,3,30000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
36,501340.0,3.06,Far,9,rainfed,770,1,122400.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,115668.0
59,511894.0,3.31,Far,5,drip,400,3,132400.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
40,1030800.0,7.76,Far,6,borewell,760,0,310400.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
63,870443.0,6.27,Near_City,6,borewell,680,1,501600.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
63,848999.0,5.85,Near_Village,10,canal,480,3,351000.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
46,674974.0,4.78,Near_Village,8,borewell,620,3,286800.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
36,946227.0,7.02,Near_Village,9,canal,770,1,421200.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,360126.0
33,994258.0,7.84,Far,10,drip,820,0,313600.0,Crop_Cultivation,Long_Term,Owned,First_Time,268128.0
39,508817.0,3.77,Near_City,9,borewell,670,2,301600.0,Borewell_Installation,Short_Term,Owned,Repeat,271440.0
37,1066140.0,7.96,Near_Village,10,drip,790,1,477600.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
56,889386.0,6.88,Near_City,5,canal,540,3,550400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
61,495727.0,3.02,Far,10,drip,400,3,120800.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
45,1002024.0,7.71,Near_Village,8,borewell,710,1,462600.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
48,477584.0,3.51,Far,9,drip,530,2,140400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
56,503820.0,3.18,Near_Village,8,canal,400,3,190800.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
33,816596.0,5.98,Near_Village,10,drip,510,3,358800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
64,1024421.0,7.46,Far,10,canal,660,2,298400.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
62,674914.0,4.93,Near_City,6,canal,840,0,394400.0,Crop_Cultivation,Short_Term,Owned,Repeat,372708.0
61,268839.0,1.42,Near_Village,8,borewell,640,0,85200.0,Borewell_Installation,Long_Term,Owned,First_Time,72846.0
27,369580.0,2.1,Near_City,6,drip,550,1,168000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
55,517940.0,3.3,Near_City,7,canal,570,3,264000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
56,354019.0,2.4,Far,5,borewell,630,1,96000.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
53,361593.0,2.23,Near_City,6,rainfed,660,1,178400.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
25,887223.0,6.45,Far,10,canal,560,3,258000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
56,802358.0,5.94,Far,5,drip,680,1,237600.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
45,356218.0,2.05,Near_City,9,borewell,540,2,164000.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
35,210349.0,0.88,Near_Village,9,borewell,590,1,52800.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
36,972669.0,7.12,Near_Village,6,rainfed,760,0,427200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
59,396450.0,2.87,Near_City,8,canal,510,2,229600.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
56,812183.0,6.35,Far,8,canal,740,1,254000.0,Equipment_Purchase,Long_Term,Owned,First_Time,217170.0
58,888759.0,6.5,Far,9,drip,850,0,260000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,245700.0
45,338864.0,2.08,Near_Village,9,borewell,690,0,124800.0,Equipment_Purchase,Long_Term,Owned,First_Time,106704.0
50,200380.0,0.9,Near_City,8,canal,590,1,72000.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
43,503285.0,3.62,Near_City,5,rainfed,630,1,289600.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
40,672852.0,4.77,Near_City,8,borewell,620,3,381600.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
49,1006800.0,7.35,Far,7,canal,820,0,294000.0,Crop_Cultivation,Long_Term,Owned,First_Time,251370.0
29,239690.0,0.89,Far,7,borewell,620,1,35600.0,Equipment_Purchase,Short_Term,Owned,Repeat,32040.0
30,826196.0,6.05,Near_City,6,rainfed,760,0,484000.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
57,172332.0,0.81,Far,7,drip,530,0,32400.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
38,773704.0,5.56,Near_Village,8,canal,850,0,333600.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,315252.0
45,630088.0,4.64,Near_Village,10,borewell,720,2,278400.0,Irrigation_Setup,Short_Term,Owned,Repeat,258076.8
44,680836.0,4.94,Near_City,5,borewell,730,0,395200.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
32,387673.0,2.63,Near_City,6,canal,520,3,210400.0,Borewell_Installation,Short_Term,Owned,Repeat,0.0
51,419142.0,2.91,Near_City,5,rainfed,680,0,232800.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
28,748620.0,5.14,Far,10,canal,660,2,205600.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
44,659508.0,4.58,Far,9,rainfed,820,1,183200.0,Borewell_Installation,Short_Term,Owned,Repeat,173124.0
45,1037767.0,7.62,Near_City,8,canal,820,0,609600.0,Equipment_Purchase,Short_Term,Owned,First_Time,521208.0
31,229709.0,1.24,Near_City,9,canal,510,1,99200.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
43,325919.0,1.87,Near_Village,10,borewell,560,1,112200.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
55,891685.0,6.75,Far,6,rainfed,710,1,270000.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
59,575458.0,3.68,Near_City,8,drip,790,0,294400.0,Equipment_Purchase,Short_Term,Owned,Repeat,278208.0
52,806027.0,5.81,Near_Village,7,borewell,570,3,348600.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
46,273247.0,1.84,Near_Village,10,borewell,560,1,110400.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
63,809857.0,5.86,Near_Village,6,canal,480,3,351600.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
47,462060.0,2.67,Near_City,8,rainfed,770,1,213600.0,Irrigation_Setup,Long_Term,Owned,Repeat,201852.0
60,764266.0,5.43,Far,6,rainfed,680,1,217200.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
27,367770.0,2.56,Far,6,canal,610,1,102400.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
62,644896.0,4.95,Far,5,rainfed,790,1,198000.0,Equipment_Purchase,Long_Term,Owned,Repeat,187110.0
25,616177.0,4.22,Near_Village,5,canal,690,2,253200.0,Borewell_Installation,Long_Term,Owned,Repeat,234716.4
51,816010.0,5.78,Near_Village,6,borewell,850,0,346800.0,Equipment_Purchase,Long_Term,Owned,Repeat,327726.0
47,452396.0,2.58,Near_City,6,canal,590,2,206400.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
45,664196.0,5.09,Near_Village,7,borewell,570,3,305400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
63,575824.0,3.58,Near_Village,7,borewell,680,1,214800.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
63,136837.0,0.57,Near_Village,10,borewell,530,0,34200.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
40,428208.0,2.46,Near_Village,10,drip,490,3,147600.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
59,229022.0,1.34,Far,5,drip,560,1,53600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
32,185092.0,1.03,Near_City,8,canal,370,3,82400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
44,751945.0,5.05,Near_City,6,borewell,650,3,404000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
46,905603.0,6.36,Far,7,borewell,770,1,254400.0,Borewell_Installation,Short_Term,Owned,First_Time,217512.0
51,417518.0,2.73,Near_Village,10,borewell,740,0,163800.0,Crop_Cultivation,Short_Term,Owned,First_Time,140049.0
41,201455.0,0.68,Near_City,8,borewell,490,2,54400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
53,774328.0,5.31,Far,6,rainfed,820,0,212400.0,Equipment_Purchase,Long_Term,Owned,First_Time,181602.0
26,375693.0,2.6,Far,7,drip,550,1,104000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
27,495286.0,3.59,Near_City,5,borewell,540,3,287200.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
37,313670.0,1.41,Near_Village,7,canal,420,3,84600.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
55,811101.0,6.2,Near_City,10,rainfed,790,1,496000.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
30,599036.0,4.17,Near_City,10,drip,510,3,333600.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
29,389908.0,2.13,Near_Village,8,borewell,690,1,127800.0,Borewell_Installation,Short_Term,Owned,Repeat,118470.6
35,191971.0,0.81,Far,8,rainfed,490,2,32400.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
57,554256.0,3.57,Far,5,drip,740,1,142800.0,Equipment_Purchase,Short_Term,Owned,Repeat,132375.6
44,835891.0,5.96,Near_City,6,borewell,570,3,476800.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
65,479284.0,2.94,Far,8,rainfed,560,2,117600.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
36,572980.0,3.86,Far,9,canal,760,0,154400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
25,260367.0,1.55,Near_City,10,drip,660,0,124000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
28,827525.0,5.65,Near_Village,7,canal,660,2,339000.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
27,615514.0,3.88,Far,10,drip,510,3,155200.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
27,792357.0,6.05,Near_Village,6,borewell,730,0,363000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
36,378212.0,2.71,Near_City,10,drip,380,3,216800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
44,623325.0,4.64,Near_Village,8,borewell,620,3,278400.0,Equipment_Purchase,Long_Term,Owned,Repeat,0.0
43,395397.0,2.75,Near_Village,5,canal,440,3,165000.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
57,555777.0,3.97,Near_City,6,rainfed,580,2,317600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
26,626528.0,3.98,Near_City,7,drip,450,3,318400.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
38,737745.0,5.29,Near_City,7,rainfed,850,0,423200.0,Irrigation_Setup,Long_Term,Owned,Repeat,399924.0
35,397720.0,2.63,Near_City,7,borewell,660,1,210400.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
33,381330.0,2.36,Near_Village,7,drip,620,2,141600.0,Crop_Cultivation,Short_Term,Owned,Repeat,127440.0
55,211582.0,0.93,Near_City,7,rainfed,450,3,74400.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
55,392583.0,2.72,Far,7,rainfed,640,1,108800.0,Equipment_Purchase,Short_Term,Owned,First_Time,93024.0
46,405668.0,2.43,Far,5,borewell,680,0,97200.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
31,421660.0,2.36,Near_Village,10,rainfed,740,0,141600.0,Equipment_Purchase,Short_Term,Owned,First_Time,121068.0
44,390213.0,2.49,Far,8,drip,580,1,99600.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
52,287984.0,1.4,Near_Village,5,canal,460,2,84000.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
42,969950.0,6.88,Near_Village,7,rainfed,610,2,412800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
64,467939.0,3.27,Far,5,canal,560,2,130800.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
48,647672.0,4.95,Near_Village,9,borewell,820,1,297000.0,Equipment_Purchase,Short_Term,Owned,Repeat,280665.0
56,411637.0,2.87,Near_Village,10,borewell,480,3,172200.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
47,347320.0,1.86,Far,10,drip,440,3,74400.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
49,348741.0,2.48,Far,6,borewell,520,3,99200.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
49,648448.0,4.76,Far,6,drip,560,3,190400.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
56,542296.0,3.97,Near_City,9,canal,560,2,317600.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
41,230646.0,0.68,Near_City,7,canal,470,2,54400.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
61,912053.0,6.75,Far,6,rainfed,580,2,270000.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
33,451261.0,3.2,Near_City,10,drip,690,1,256000.0,Crop_Cultivation,Long_Term,Owned,First_Time,218880.0
39,804754.0,6.12,Far,9,canal,690,2,244800.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
40,588425.0,3.71,Near_Village,9,canal,510,3,222600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
64,518467.0,3.16,Near_Village,10,borewell,480,3,189600.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
34,584604.0,3.8,Near_City,9,rainfed,690,1,304000.0,Equipment_Purchase,Short_Term,Owned,First_Time,259920.0
50,891699.0,6.97,Near_City,8,drip,650,3,557600.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
42,781291.0,5.96,Near_Village,7,canal,820,0,357600.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,305748.0
47,193026.0,0.55,Near_City,10,rainfed,590,1,44000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
47,289437.0,1.77,Far,10,rainfed,360,3,70800.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
64,367761.0,2.08,Far,7,rainfed,690,1,83200.0,Irrigation_Setup,Short_Term,Owned,Repeat,77126.4
63,536522.0,3.64,Far,9,rainfed,560,2,145600.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
53,818787.0,6.17,Near_City,7,rainfed,690,2,493600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
56,179784.0,1.01,Near_Village,8,rainfed,590,0,60600.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
39,151421.0,0.73,Far,7,borewell,510,1,29200.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
33,750500.0,5.09,Near_City,7,borewell,670,2,407200.0,Borewell_Installation,Long_Term,Owned,First_Time,348156.0
48,678652.0,5.05,Far,5,rainfed,760,0,202000.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
